AGE,GENDER,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,LOAN_NUM_CLOSED,LOAN_NUM_TOTAL,PERSONAL_INCOME,AGREEMENT_RK,TARGET
53,0,1,0,1,0,0,0,8700,64371693,1
42,0,2,2,1,0,0,0,20000,64902730,0
57,1,0,0,0,1,1,1,9000,59931599,0
35,0,1,1,1,0,0,0,23000,63005413,0
43,1,0,0,1,0,1,1,28000,66705725,0
42,1,3,2,1,0,0,0,20000,63001361,0
59,1,2,0,0,1,1,1,9000,74994158,0
32,1,0,0,1,0,2,2,5000,66850803,0
40,0,0,0,1,0,1,2,10500,63812128,0
33,1,0,0,1,0,0,0,9000,62987746,0
35,1,2,2,1,0,1,1,12000,74989053,0
25,1,1,1,1,0,0,0,7000,74021700,0
49,1,3,0,1,0,1,1,18000,61968821,0
39,1,1,1,1,0,3,3,15000,66846461,0
23,0,1,0,1,0,1,1,9000,62485035,0
33,0,1,1,1,0,1,1,30000,62480222,1
36,0,2,2,1,0,0,0,15000,64442130,0
55,0,0,0,0,1,0,0,10000,75287816,0
56,1,0,0,0,1,0,0,6000,65224809,0
33,0,0,0,1,0,0,0,9500,72295847,1
64,1,2,0,1,1,1,1,12000,61130403,0
42,1,4,0,1,0,1,2,4800,61298430,0
25,0,0,0,1,0,1,1,24000,62506299,0
39,0,2,2,1,0,0,0,7000,64895229,0
36,0,1,1,1,0,3,4,10000,74994019,0
25,0,0,0,1,0,0,0,15000,62767526,0
33,1,2,2,1,0,2,2,7000,66773331,0
49,1,2,1,1,0,1,1,6000,61033976,0
35,0,0,0,1,0,1,1,30000,74946413,0
43,0,0,0,1,0,0,0,10000,66969282,0
40,1,2,1,0,1,0,0,15000,64564579,0
32,0,1,1,1,0,1,1,28000,61101544,0
57,1,2,0,0,1,0,0,16000,73825072,0
25,1,1,1,1,0,3,3,6000,74661035,0
25,0,1,1,1,0,0,0,12000,62799088,0
38,0,2,2,1,0,0,0,13000,61361904,0
38,0,1,1,1,0,0,0,10000,62027579,0
40,0,2,2,1,0,1,1,15000,63982920,0
25,1,0,0,1,0,1,1,45000,66738420,1
44,1,2,2,1,0,0,0,16000,67277822,0
23,1,0,0,1,0,1,1,10000,65405055,0
34,1,0,0,1,0,0,0,10000,59968281,0
62,1,2,0,1,1,2,2,12000,66518677,1
23,0,0,0,1,0,0,0,17000,61517702,0
56,1,2,0,1,0,0,0,15000,61369476,0
55,1,2,0,1,0,0,0,6000,60046535,0
24,1,1,1,1,0,1,1,6000,65493163,0
63,1,3,0,0,1,1,1,22000,74635857,0
38,1,1,1,1,0,0,0,6500,60392079,0
23,0,0,0,1,0,0,0,10000,60055202,0
40,0,1,0,1,0,2,3,15000,74960874,0
54,1,3,0,1,0,0,0,4600,62182666,0
51,1,2,0,0,1,2,2,10000,66532035,0
59,1,0,0,1,0,3,3,11000,66657089,0
47,1,1,1,1,0,0,0,15000,62940189,0
40,1,2,2,1,0,2,2,10000,61376845,0
44,1,2,2,1,0,1,1,10000,74987865,1
45,0,2,2,1,0,0,0,18000,60050469,0
53,1,2,0,1,0,1,1,5500,62491162,0
31,1,0,0,1,0,0,0,10000,63325996,0
66,1,3,0,1,1,0,0,17404,60444898,0
22,1,0,0,1,0,0,0,7000,66196644,0
27,1,1,1,1,0,1,1,9000,61928675,0
39,1,2,2,1,0,0,0,12000,62025848,0
33,0,0,0,1,0,1,1,10000,60038271,0
46,1,1,0,1,0,0,0,9000,60037794,0
46,0,0,0,1,0,0,0,13000,61252399,0
23,0,0,0,1,0,1,1,20000,61305615,0
42,0,2,2,1,0,0,0,15000,64469939,0
36,0,2,2,1,0,0,0,7500,61248413,0
42,1,2,0,1,0,0,0,20000,67337458,0
36,1,0,0,1,0,1,1,18000,61059153,0
46,1,0,0,1,0,0,0,7000,73826560,0
33,0,0,0,1,0,0,0,15000,61161196,0
51,1,5,0,1,0,4,5,10000,74958027,0
38,0,2,2,1,0,1,1,15000,67069547,0
50,1,0,0,1,0,2,2,8000,66518299,0
35,0,1,1,1,0,0,0,15000,62990986,1
25,1,1,1,1,0,1,1,8000,66075974,0
51,1,0,0,1,0,2,3,10000,66715520,0
23,1,0,0,1,0,1,1,12000,65490363,0
42,0,0,0,1,0,2,2,25000,67092537,0
38,1,1,1,1,0,0,0,10000,64905435,0
51,0,2,2,1,0,0,0,18000,61233787,0
36,0,2,2,1,0,2,2,8000,74982906,0
43,1,1,0,1,0,0,0,15500,63920166,0
38,1,2,2,1,0,0,0,8000,61517562,0
57,1,3,0,1,1,0,0,17000,62616125,0
40,1,1,1,1,0,3,4,19000,75024863,0
28,1,2,2,1,0,1,2,10000,64361931,1
48,1,2,2,1,0,0,0,5500,63333001,0
33,0,1,0,1,0,0,0,20000,64004071,0
28,0,2,2,1,0,0,0,16000,62168276,0
40,1,3,2,1,0,1,1,11000,59914934,0
36,1,2,2,1,0,0,0,8000,73843648,1
60,1,5,0,1,0,2,2,9000,66316628,0
26,0,1,1,1,0,0,0,10000,66888125,0
46,1,2,0,1,0,0,0,13000,60110312,0
27,1,0,0,1,0,0,0,15000,66912666,0
51,1,1,0,0,1,1,1,3000,61256447,0
24,0,1,1,1,0,0,0,25000,61108642,0
53,1,0,0,1,1,0,0,15000,74834892,0
35,1,1,1,1,0,0,0,8100,61975847,0
24,0,0,0,1,0,0,0,15000,62623145,0
53,1,0,0,1,0,0,0,5000,62778818,0
45,1,1,1,1,0,0,0,9500,62133110,0
40,1,0,1,1,0,1,1,26000,61101727,0
53,1,2,0,1,0,1,1,6200,60444860,0
41,1,1,0,1,0,1,1,10500,66528981,0
56,1,0,0,0,1,1,2,9000,64594031,0
45,1,0,0,1,0,0,0,100000,61873624,0
33,1,0,0,1,0,1,1,6500,61307446,0
36,0,1,1,1,0,3,3,22000,74835605,0
53,0,2,0,1,0,0,0,25000,64437858,0
27,0,0,0,1,0,0,0,14000,60460108,0
58,1,0,0,1,1,3,3,15000,66664155,0
61,0,3,1,0,1,0,0,7000,62018073,0
29,1,0,0,1,0,1,1,20000,64598930,0
31,1,0,0,1,0,1,1,30000,62496377,0
61,1,0,0,0,1,0,0,15000,61877542,1
41,1,2,2,1,0,0,0,9000,67430755,0
22,0,0,0,1,0,1,2,18000,62508395,1
22,1,0,0,1,0,1,2,17000,74845983,1
23,1,1,1,1,0,0,0,15000,66903506,0
23,1,1,0,1,0,0,0,10000,66191395,1
34,0,1,1,1,0,0,0,25000,63912442,0
50,1,0,0,1,0,1,1,7000,60528049,0
33,1,1,1,1,0,1,1,10000,74561729,0
36,0,2,2,1,0,0,0,10000,67430347,0
51,1,2,0,1,0,1,1,10000,67091923,0
24,1,1,1,1,0,1,1,13000,65500740,1
33,0,1,1,1,0,1,2,24500,67437598,0
30,0,1,1,1,0,0,0,16000,63595268,0
24,1,1,1,1,0,0,0,18000,66197011,0
33,0,1,1,1,0,1,1,9000,59974976,0
29,1,0,0,1,0,0,0,12000,65223234,0
44,1,1,1,1,0,2,2,13000,67147197,0
34,1,1,1,1,0,0,0,22000,61464618,0
41,1,1,1,1,0,1,1,7000,61073584,0
33,0,1,1,1,0,2,3,10000,66907806,0
26,1,1,1,1,0,1,1,28000,65570333,0
46,1,2,0,1,0,0,0,7000,60400722,0
29,0,1,1,1,0,0,0,10000,61244590,0
30,0,2,2,1,0,0,0,7000,64465985,0
57,0,0,0,0,1,1,1,7500,64551710,0
27,0,0,0,1,0,3,3,25000,67168636,0
43,1,2,2,1,0,0,0,8000,61970774,0
35,1,2,2,1,0,3,3,5000,66744929,0
41,1,0,0,1,0,1,1,25000,61297528,1
57,1,4,0,0,1,3,4,9000,60469401,0
39,1,2,0,1,0,1,2,9000,61937581,0
23,1,0,0,1,0,1,1,15000,65473723,0
28,1,0,0,1,0,0,0,15000,62372341,0
47,0,1,0,1,0,3,3,8000,66917483,0
39,0,1,1,1,0,1,1,15000,61029449,1
53,0,1,1,1,0,1,1,10500,63990770,0
40,0,1,1,1,0,0,0,10000,63917023,0
65,1,2,0,0,1,0,0,8000,60035997,0
40,0,2,2,1,0,0,0,12000,61129832,0
39,1,1,1,1,0,1,1,14000,63631920,0
28,0,2,2,1,0,1,1,10000,61931031,0
56,1,0,0,0,1,0,0,6000,62783872,0
38,1,1,1,1,0,1,1,15000,62447822,0
42,1,2,2,1,0,1,2,10000,74173635,1
39,1,1,1,1,0,0,0,12000,63330021,0
40,0,2,2,1,0,0,0,30000,67327981,0
32,1,1,1,1,0,1,2,4000,74039053,0
44,0,2,0,1,0,1,1,10000,59934534,0
41,1,2,2,1,0,0,0,5000,64374779,0
41,1,3,1,1,0,0,0,6700,62793726,0
43,1,1,1,1,0,0,0,9000,63327628,0
61,1,0,0,1,1,1,2,14000,67138645,0
32,0,0,0,1,0,1,1,25000,61844398,0
61,1,0,0,0,1,0,0,10000,63091070,0
53,1,5,0,0,1,0,0,5000,61228021,0
23,1,0,0,1,0,2,2,15000,74541781,0
60,1,0,0,1,1,0,0,19000,61309865,0
62,1,1,0,1,1,0,0,8000,62384904,0
47,1,1,0,1,0,2,2,10000,74957973,0
33,1,1,1,1,0,1,1,8000,59914507,0
32,1,2,2,1,0,1,1,5500,60466634,1
23,1,1,1,1,0,1,1,9000,66087113,0
53,0,0,0,1,0,0,0,18000,61428438,1
28,0,0,0,1,0,1,1,25000,61874190,0
61,1,0,0,0,1,0,0,10000,60377119,0
33,0,1,1,1,0,2,2,7500,66674048,0
56,0,0,0,1,0,2,2,15000,67212285,0
61,1,0,0,0,1,0,0,9000,60379039,0
26,1,2,2,1,0,2,2,14000,75017867,0
61,1,2,0,0,1,0,0,8000,62180474,0
44,1,1,1,1,0,1,1,17000,67534554,0
26,1,1,1,1,0,0,0,6000,61236226,0
28,0,1,1,1,0,0,0,21000,62381638,0
56,1,1,0,1,1,0,0,13500,60450247,0
23,0,1,1,1,0,1,1,18000,59916079,0
51,0,1,0,1,0,0,0,9000,62996576,0
46,1,3,0,1,0,0,0,5500,64567401,0
48,1,2,0,1,0,0,0,30000,61147112,1
23,0,0,0,1,0,0,0,11000,63908180,0
60,1,0,0,1,1,0,0,5000,62072888,0
26,0,0,0,1,0,1,1,15000,63625907,0
35,1,2,2,1,0,1,1,5000,64588753,0
31,1,1,1,1,0,2,2,4300,66534226,0
45,1,1,0,1,0,0,0,12000,59966600,0
33,0,3,3,1,0,0,0,35000,74830348,0
33,1,2,2,1,0,2,2,16000,61413088,0
45,0,1,1,1,0,1,1,20000,67225801,0
40,0,2,2,1,0,0,0,16000,62027335,0
42,1,2,2,1,0,1,1,4500,61079617,0
40,1,2,2,1,0,4,4,9000,66595888,0
23,0,0,0,1,0,0,0,11000,62175061,0
49,1,0,0,1,0,3,3,8000,66323534,1
53,1,2,0,1,0,0,0,28000,61235853,0
24,1,0,0,1,0,0,0,11000,73849095,0
38,1,1,1,1,0,0,0,5600,61246897,0
25,0,0,0,1,0,0,0,15000,61532341,1
27,1,0,0,1,0,1,1,10000,62589185,0
27,0,0,0,1,0,0,0,12000,63334199,0
23,0,0,1,1,0,0,0,16000,64454399,0
60,1,2,0,0,1,1,1,8000,61107757,0
52,1,2,0,1,0,2,2,5000,74190751,0
45,1,1,1,1,0,2,2,8500,75025552,0
24,0,0,0,1,0,2,2,15000,59917064,0
32,0,0,0,1,0,0,0,12000,61112226,0
39,0,1,1,1,0,1,1,12900,62503669,1
34,0,1,1,1,0,1,2,6500,61449609,0
56,1,2,0,1,0,2,2,8500,66326365,0
41,0,1,1,1,0,0,0,10000,62254295,0
46,0,1,0,1,0,0,0,10000,62606293,0
61,1,0,0,1,1,1,1,13000,61063307,0
28,0,1,1,1,0,0,0,10000,61304588,0
59,1,3,0,1,1,1,2,13500,74035002,0
57,1,0,0,0,1,1,1,3500,61028578,0
24,0,1,1,1,0,1,1,22000,62496546,1
49,1,2,0,1,0,1,1,30000,67152713,0
32,0,3,3,1,0,0,0,15000,62162918,0
58,1,5,1,0,1,1,2,5350,74036552,0
42,1,1,0,1,0,0,0,16000,62077703,0
27,1,2,2,1,0,1,1,6500,61355114,1
38,1,2,2,1,0,1,1,40000,61117426,0
30,0,0,0,1,0,0,0,20000,61448744,1
29,1,1,0,1,0,0,0,10000,64456216,0
33,0,1,1,1,0,4,4,13000,66652617,1
34,0,1,1,1,1,3,4,11000,74486834,0
61,0,3,0,0,1,0,0,5800,62997974,0
42,0,2,2,1,0,0,0,21000,61034324,1
29,0,0,0,1,0,1,1,10000,59915164,0
27,1,1,1,1,0,1,1,5000,61917877,0
26,1,1,1,1,0,1,1,9100,61371136,1
58,1,2,0,0,1,3,4,6000,74167677,0
27,1,1,1,1,0,0,0,5000,62023965,0
44,1,1,2,1,0,2,3,22955,67150174,0
50,0,2,2,1,0,0,0,28000,65200123,0
35,1,1,1,1,0,2,3,8000,74486992,1
49,1,0,0,1,0,0,0,10000,66193091,0
24,0,1,1,1,0,0,0,12000,62178270,0
25,0,0,0,1,0,0,0,17000,65225127,0
28,1,1,1,1,0,0,0,27000,74818916,1
38,0,1,1,1,0,1,1,35000,61149092,0
42,1,2,2,1,0,0,0,15000,61111207,0
41,1,2,2,1,0,1,1,10000,67092249,0
58,0,2,0,1,1,1,1,20000,61925330,0
58,1,0,0,1,0,0,0,10000,60377066,0
29,1,1,1,1,0,1,2,15000,72293950,0
45,1,2,2,1,0,1,2,12000,73847274,0
23,1,0,0,1,0,1,1,6000,65570419,0
25,1,1,1,1,0,1,1,5000,65400226,0
40,1,2,1,1,0,4,4,13000,66333790,0
32,0,2,1,1,0,2,3,5500,63757465,0
32,1,2,2,1,0,0,0,14000,62139513,0
57,1,2,0,1,0,2,2,14000,66428120,0
23,1,0,0,1,0,1,1,7500,66755359,0
27,1,1,1,1,0,0,0,13000,61529470,0
29,1,1,1,1,0,0,0,8000,62173973,0
54,0,0,0,1,0,1,1,10000,66980352,0
53,1,0,0,1,1,0,0,10000,62173562,0
27,0,2,2,1,0,0,0,8500,64456173,0
61,1,0,0,0,1,0,0,4000,61246463,0
23,1,1,1,1,0,2,2,12000,65495163,0
41,1,2,2,1,0,2,2,8000,74644232,0
33,1,2,2,1,0,0,0,8000,61843246,1
56,1,2,0,0,1,1,1,9500,67077272,0
23,1,1,0,1,0,1,1,4300,66082603,0
54,1,5,1,0,1,1,1,10000,64424125,1
55,1,0,0,0,1,0,0,7200,62610696,0
55,0,1,1,1,0,1,1,5000,62504291,0
50,1,0,0,1,0,0,0,8500,61516668,0
29,1,1,1,1,0,2,2,12000,74461210,0
51,1,5,2,1,1,1,1,10000,74997058,0
31,1,1,1,1,0,0,0,15000,61961873,0
49,1,1,1,1,0,2,2,20000,66581752,0
31,1,0,0,1,0,2,2,20000,74464739,0
59,1,2,0,0,1,2,2,9000,67022816,0
37,0,0,0,1,0,1,2,25000,67219814,1
28,0,1,1,1,0,0,0,30000,62126363,1
39,1,1,1,1,0,2,2,16000,66536317,0
23,1,0,0,1,0,0,0,15000,62601841,0
48,1,1,1,1,0,0,0,13000,64565042,0
39,1,2,1,1,0,0,0,11000,64891518,0
49,1,2,1,1,0,1,1,5000,59910150,0
54,1,3,0,1,0,0,0,10500,61150447,0
47,0,0,1,1,0,2,2,18600,65244181,0
43,0,2,0,1,0,2,2,20000,74988917,0
44,1,1,0,1,0,4,5,15000,67431370,0
26,0,1,1,1,0,1,1,12000,63980109,0
40,1,2,1,1,0,1,1,16000,67085473,0
26,1,1,1,1,0,1,1,9500,66090772,0
26,0,2,2,1,0,0,0,30000,62127947,0
44,1,0,0,1,0,0,0,26000,75074801,0
49,1,0,0,1,0,1,1,18000,61127479,0
56,1,2,0,1,0,0,0,30000,61372730,1
45,1,1,0,1,0,1,1,6000,62509041,0
56,1,0,0,0,1,0,0,5460,63592616,0
35,1,1,1,1,0,1,1,8000,61927936,1
37,0,1,1,1,0,0,0,10000,62027099,0
24,0,0,0,1,0,1,1,10000,67222258,1
28,0,1,1,1,0,1,2,23000,74465940,0
63,1,0,0,0,1,0,0,5600,60089684,0
31,0,1,1,1,0,1,2,12000,61109318,0
51,1,2,0,1,0,0,0,5000,60083324,0
54,1,1,0,1,0,1,1,11000,62608553,0
27,0,1,2,1,0,0,0,18500,60389919,0
46,1,1,0,1,0,2,2,12000,61932130,0
43,0,2,2,1,0,1,1,7000,61937715,0
31,1,0,0,1,0,1,2,23000,74830029,1
57,1,0,0,0,1,1,1,12000,66739974,0
26,1,0,0,1,0,0,0,15000,66899361,0
52,1,2,0,0,1,0,0,6000,62592308,0
45,1,2,1,1,0,2,2,7500,66831701,0
52,0,2,0,1,0,2,2,25000,72291975,0
32,0,1,1,1,0,0,0,35000,62940815,1
27,0,0,0,1,0,1,1,10000,74548431,0
26,0,0,0,1,0,1,1,19000,74840457,0
30,1,0,0,1,0,1,1,15000,62493560,0
27,0,1,1,1,0,2,3,15000,63991953,0
46,1,2,1,1,0,0,0,30000,62031957,0
32,0,0,0,1,0,2,2,15000,67171304,0
30,0,0,0,1,0,0,0,18000,67414918,0
28,0,0,0,1,0,1,1,16000,74982500,0
40,0,2,2,1,0,1,1,17000,61307497,0
39,1,1,1,0,1,2,2,6000,66582934,0
29,1,0,0,1,0,0,0,20000,64466589,0
26,1,0,0,1,0,0,0,9500,73815842,0
28,1,1,1,1,0,1,1,16000,62502762,0
29,0,2,3,1,0,0,0,20000,62243712,0
54,1,0,0,0,1,0,0,7500,61310521,0
54,1,1,0,1,0,1,1,16000,61938956,0
56,1,1,0,1,1,0,0,11000,62087502,0
37,0,2,2,1,0,1,1,35000,61375129,0
35,1,2,2,1,0,4,5,11000,67096069,0
47,0,1,1,1,0,0,0,10000,64823912,0
31,1,0,0,1,0,0,0,13000,64428510,0
41,1,2,2,1,0,0,0,20000,60084653,0
42,1,1,1,1,0,3,3,9000,66847453,0
32,1,0,0,1,0,1,1,10000,61102831,0
47,0,0,0,1,0,1,1,12000,63635277,0
48,1,1,0,1,0,0,0,7000,61291770,0
61,1,3,0,0,1,0,0,9000,73842876,0
48,1,2,0,1,0,0,0,12000,67437369,0
60,1,0,0,1,1,1,1,5000,59935139,0
37,1,0,0,1,0,0,0,11000,60445422,0
55,0,3,0,0,1,2,3,15000,67206159,0
31,1,2,2,1,0,0,0,15000,67433842,1
29,0,2,2,1,0,2,2,25000,66843175,0
47,0,1,1,1,0,0,0,15000,64569824,1
45,1,2,0,1,0,0,0,9000,66198380,0
53,1,0,0,1,0,0,0,16000,60194005,0
51,1,1,0,1,0,1,1,6000,66830974,0
56,1,2,0,1,1,1,1,45000,60035580,0
35,0,0,0,1,0,0,0,12000,64888636,1
28,0,0,0,1,0,0,0,20000,62186068,0
49,1,0,0,1,0,0,0,16000,67425502,1
43,1,2,2,1,0,0,0,7600,74032221,0
50,0,0,0,1,0,1,1,5000,74994302,0
25,1,1,1,1,0,0,0,15000,67215866,1
44,1,2,2,1,0,0,0,15000,60114932,1
38,1,2,2,1,0,0,0,12000,60054689,0
29,0,0,0,1,0,0,0,10000,61144955,0
40,0,1,1,1,0,1,2,20000,61918957,0
24,0,0,0,1,0,1,1,10000,74471680,0
26,1,1,0,1,0,1,1,15000,65414508,0
42,0,2,2,1,0,0,0,22000,60462423,0
42,1,1,0,1,0,1,2,13000,73836902,0
30,1,1,1,1,0,2,3,7000,66754122,0
27,1,1,1,1,0,0,0,11000,66912071,0
41,0,2,1,1,0,0,0,7500,63902170,1
36,0,1,1,1,0,1,1,7500,61852981,0
27,1,0,0,1,0,1,1,18000,64334102,0
40,1,1,1,1,0,4,5,8000,67222001,0
52,1,1,0,1,0,0,0,30000,60443619,0
44,1,1,1,1,0,1,1,15000,62508063,0
55,0,2,2,1,0,0,0,13000,73845037,0
50,1,2,0,1,0,0,0,10000,64548977,1
39,0,1,1,1,0,0,0,10000,61239708,1
25,0,1,2,1,0,2,2,15000,74660542,0
44,0,0,0,1,0,0,0,6000,62785275,0
51,0,0,0,1,0,0,0,14000,62371923,0
24,1,0,0,1,0,0,0,16000,67331692,0
39,0,1,1,1,0,2,2,24000,74467747,0
31,0,1,1,1,0,1,1,24000,61524375,1
25,0,0,0,1,0,2,2,23000,62949097,0
45,0,2,0,1,0,1,1,20000,74476122,0
52,1,2,0,1,0,1,1,12000,67214273,0
41,0,0,0,1,0,0,0,18000,63008164,0
38,0,2,2,1,0,2,2,4500,66926769,0
37,1,3,3,1,1,1,2,15000,59922118,0
27,1,1,1,1,0,0,0,17000,60060805,0
34,1,0,0,1,0,2,2,15000,74991485,0
24,1,2,2,1,0,1,1,15000,67173615,0
33,1,2,2,1,0,0,0,8000,61360641,0
42,0,1,1,1,0,2,2,25000,66848479,0
53,0,0,0,1,0,1,1,20000,61975692,1
44,1,3,1,1,0,2,2,10000,66525218,0
26,0,0,0,1,0,1,1,8000,59919854,0
31,0,0,0,1,0,0,0,25000,62379650,0
54,0,0,0,1,0,0,0,15000,73844427,0
27,1,1,1,1,0,0,0,15000,61518068,1
28,1,2,2,1,0,0,0,7000,62446505,0
45,1,0,0,1,0,1,1,12000,64438162,0
52,1,3,0,0,1,0,0,7200,61965459,0
39,0,1,1,1,0,0,0,13000,60444315,0
31,0,1,1,1,0,0,0,43000,61293598,0
49,1,2,0,1,0,2,3,8000,74548752,0
41,1,1,2,1,0,3,3,13000,67156822,0
47,1,1,0,1,0,3,3,16000,67070102,0
53,1,2,0,1,0,2,2,8000,72298775,0
27,1,1,0,1,0,1,1,25000,62940521,0
59,1,2,0,0,1,0,0,7500,67314506,0
23,1,1,1,1,0,1,2,10000,64564107,0
28,1,0,0,1,0,3,3,18000,66754878,0
42,1,2,1,1,0,0,0,8000,73850084,0
31,1,0,0,0,1,1,2,8000,72294621,0
42,1,1,1,1,0,0,0,10000,62767729,0
22,1,0,0,1,0,0,0,8000,66903106,1
53,1,1,0,1,1,3,4,10200,75005613,0
51,1,1,0,1,0,3,3,8000,66847737,0
46,1,2,0,1,0,1,1,13000,61288449,0
61,1,0,0,1,1,2,2,10500,67166010,0
48,1,0,0,1,0,1,2,9000,61425487,0
28,1,2,2,1,0,0,0,6800,63899176,0
32,1,0,0,1,0,0,0,16000,61248181,0
49,1,2,0,1,0,0,0,6000,60447763,0
53,0,0,0,0,1,1,1,8350,74958945,0
51,1,0,0,1,0,0,0,4600,62386971,0
25,0,1,1,1,0,2,2,10000,66314201,0
40,0,1,0,1,0,1,1,15000,62509247,0
22,0,0,0,1,0,0,0,30000,62090541,0
45,1,0,0,1,0,1,1,15000,60524663,0
29,0,2,2,1,0,0,0,27000,65213523,0
23,0,0,0,1,0,0,0,11000,62391304,0
48,1,1,0,1,0,0,0,10000,62134723,0
23,0,0,0,1,0,1,1,10000,60083007,0
27,0,1,1,1,0,1,2,30000,75032321,0
57,0,0,0,1,1,0,0,11640,67317010,0
36,1,0,0,1,0,0,0,30000,60401871,0
40,0,1,1,1,0,0,0,15000,67233198,0
37,0,2,2,1,0,1,1,15000,66749483,0
50,0,0,0,1,0,0,0,20000,62016339,0
45,1,2,0,1,0,2,2,10000,66661468,0
56,0,5,1,1,0,0,0,25000,61961300,0
51,0,2,0,1,0,2,2,25000,66324867,0
23,1,0,0,1,0,1,1,6500,66086068,0
37,1,1,0,1,0,0,0,8000,63603914,0
32,1,1,1,1,0,2,2,11000,66414105,0
38,1,2,2,1,0,0,0,9600,62427792,0
55,1,1,0,1,0,0,0,10000,62602201,0
22,0,0,0,1,0,1,1,15000,61104889,0
24,1,1,1,1,0,1,1,5000,74482308,0
49,0,2,0,1,0,1,1,25000,61119773,0
58,0,0,0,1,0,0,0,7000,59969123,0
49,1,0,0,1,0,1,2,12500,66699835,0
31,1,1,1,1,0,3,3,6500,74999062,0
25,1,0,0,1,0,1,1,12000,59933083,1
48,1,0,0,1,0,1,2,15000,74990756,0
49,0,2,0,1,0,1,2,20000,74489583,0
33,0,1,1,1,0,2,2,15000,74478318,1
49,1,0,0,1,0,2,2,7000,74170749,0
41,0,0,0,1,0,1,2,45000,65008178,0
53,1,0,0,1,0,1,2,15000,74951451,0
35,1,1,1,1,0,2,2,14000,66428403,0
25,1,0,0,1,0,1,1,12000,64356571,0
39,1,2,2,1,0,0,0,8000,61471838,0
30,0,1,1,1,0,0,0,40000,61969637,1
25,0,0,0,1,0,0,0,12000,64463877,0
35,1,3,3,1,0,2,2,7000,66746203,0
23,1,0,0,1,0,0,0,12000,66157784,0
41,1,0,0,1,0,6,7,10000,74551030,0
35,1,1,1,1,0,1,1,10000,75290193,0
34,0,1,0,1,0,0,0,12000,67202318,0
24,1,0,0,1,0,1,1,28000,65491732,0
44,0,2,2,1,0,1,1,20000,74649799,0
46,1,1,1,1,0,5,5,12000,67093866,0
61,1,2,2,0,1,0,0,10000,62094661,0
32,1,1,1,1,0,0,0,23000,62802858,0
53,0,1,1,1,0,1,1,12000,62488202,0
24,0,2,2,1,0,1,1,5000,64371605,0
42,1,1,1,1,0,0,0,6200,62371808,0
30,1,1,0,1,0,0,0,10000,60454165,0
29,0,1,1,1,0,5,5,23000,66415780,1
42,1,1,1,1,0,1,2,12000,61450958,0
53,1,0,0,1,0,1,1,10000,61107700,0
55,1,1,0,1,0,0,0,8000,62030345,0
25,0,1,2,1,0,1,1,150000,61314264,0
53,1,0,0,1,1,1,2,16000,67329949,0
39,0,2,1,1,0,1,1,17000,61292434,0
32,0,3,3,1,0,4,5,25000,66837039,0
31,0,2,2,1,0,0,0,20000,62090991,0
50,1,2,0,1,0,1,2,5000,61833876,0
33,1,1,1,1,0,0,0,20000,64900060,0
24,0,0,0,1,0,3,3,10000,74534378,0
45,1,1,1,1,0,1,1,12000,62944835,0
38,1,1,1,1,0,1,1,25000,61315156,0
52,1,1,0,1,0,0,0,7000,61535248,0
48,1,2,0,1,0,0,0,14000,73845184,0
30,0,0,0,1,0,1,1,25000,60472234,0
37,1,1,1,1,0,0,0,12000,62084110,0
49,1,0,0,1,1,2,3,7500,59935837,0
30,0,0,0,1,0,0,0,25000,60377021,0
27,1,2,2,1,0,0,0,10000,75280955,0
30,0,1,1,1,0,0,0,15000,74824549,0
25,0,1,1,1,0,2,2,10000,66322361,0
57,0,3,0,1,0,1,1,45000,61146108,0
36,0,2,2,1,0,0,0,15000,62616795,0
31,1,1,1,1,0,1,1,7000,74532884,0
47,0,2,2,1,0,1,2,20000,74991859,0
42,1,1,1,1,0,0,0,15000,62075883,1
58,1,2,0,0,1,0,0,12000,61869863,0
33,1,2,2,1,0,1,1,35000,64275556,0
65,1,0,0,1,1,1,2,17000,75215749,0
40,1,1,0,1,0,0,0,11000,62032460,1
25,1,0,0,1,0,1,1,40000,65482435,1
50,0,0,0,1,0,0,0,11000,63917026,0
46,1,0,0,1,0,1,2,8500,67331827,0
39,0,2,2,1,0,0,0,35000,60054523,0
51,1,2,0,0,1,0,0,8000,61099540,0
60,1,0,0,1,0,1,2,10000,65384158,0
33,1,1,1,1,0,0,0,12000,64555324,0
59,1,0,0,1,1,0,0,9000,62255682,0
23,1,0,0,1,0,1,1,7200,65481059,0
58,1,0,0,0,1,0,0,10000,63104225,0
58,1,3,0,1,0,0,0,22000,64898938,0
32,1,2,2,1,0,0,0,5000,61317319,0
28,1,1,1,1,0,1,2,15000,62238982,0
28,0,1,1,1,0,0,0,22000,74480967,0
39,1,1,1,1,0,1,1,20000,61419562,1
48,1,3,0,1,0,0,0,7000,61256583,0
34,0,0,0,1,0,1,1,5000,66851282,0
33,0,1,1,1,0,0,0,19000,61536238,0
59,1,0,0,0,1,2,3,7000,74650058,0
61,1,2,0,1,1,1,2,20000,72264699,0
53,1,0,0,1,0,0,0,8000,67332813,0
61,1,2,0,0,1,1,1,6500,67543277,0
31,0,0,0,1,0,0,0,17000,64002072,1
26,0,0,0,1,0,2,2,26000,66922114,0
48,1,2,0,1,1,0,0,9000,67321591,0
